DS,Y
2023-08-09 20:40:00,1280.0
2023-08-09 20:45:00,1080.0
2023-08-09 20:50:00,1004.0
2023-08-09 20:55:00,908.0
2023-08-09 21:00:00,1144.0
2023-08-09 21:05:00,744.0
2023-08-09 21:10:00,767.0
2023-08-09 21:15:00,869.0
2023-08-09 21:20:00,832.0
2023-08-09 21:25:00,880.0
2023-08-09 21:30:00,1056.0
2023-08-09 21:35:00,868.0
2023-08-09 21:40:00,610.0
2023-08-09 21:45:00,798.0
2023-08-09 21:50:00,811.0
2023-08-09 21:55:00,981.0
2023-08-09 22:00:00,828.0
2023-08-09 22:05:00,652.0
2023-08-09 22:10:00,792.0
2023-08-09 22:15:00,858.0
2023-08-09 22:20:00,696.0
2023-08-09 22:25:00,714.0
2023-08-09 22:30:00,898.0
2023-08-09 22:35:00,824.0
2023-08-09 22:40:00,798.0
2023-08-09 22:45:00,822.0
2023-08-09 22:50:00,968.0
2023-08-09 22:55:00,1124.0
2023-08-09 23:00:00,1184.0
2023-08-09 23:05:00,1080.0
2023-08-09 23:10:00,968.0
2023-08-09 23:15:00,1032.0
2023-08-09 23:20:00,822.0
2023-08-09 23:25:00,808.0
2023-08-09 23:30:00,976.0
2023-08-09 23:35:00,916.0
2023-08-09 23:40:00,1016.0
2023-08-09 23:45:00,920.0
2023-08-09 23:50:00,742.0
2023-08-09 23:55:00,844.0
2023-08-10 00:00:00,842.0
2023-08-10 00:05:00,654.0
2023-08-10 00:10:00,918.0
2023-08-10 00:15:00,836.0
2023-08-10 00:20:00,644.0
2023-08-10 00:25:00,732.0
2023-08-10 00:30:00,814.0
2023-08-10 00:35:00,760.0
2023-08-10 00:40:00,994.0
2023-08-10 00:45:00,892.0
2023-08-10 00:50:00,618.0
2023-08-10 00:55:00,522.0
2023-08-10 01:00:00,570.0
2023-08-10 01:05:00,460.0
2023-08-10 01:10:00,814.0
2023-08-10 01:15:00,620.0
2023-08-10 01:20:00,456.0
2023-08-10 01:25:00,510.0
2023-08-10 01:30:00,484.0
2023-08-10 01:35:00,600.0
2023-08-10 01:40:00,452.0
2023-08-10 01:45:00,474.0
2023-08-10 01:50:00,310.0
2023-08-10 01:55:00,456.0
2023-08-10 02:00:00,514.0
2023-08-10 02:05:00,427.0
2023-08-10 02:10:00,564.0
2023-08-10 02:15:00,466.0
2023-08-10 02:20:00,354.0
2023-08-10 02:25:00,490.0
2023-08-10 02:30:00,590.0
2023-08-10 02:35:00,508.0
2023-08-10 02:40:00,436.0
2023-08-10 02:45:00,534.0
2023-08-10 02:50:00,426.0
2023-08-10 02:55:00,386.0
2023-08-10 03:00:00,418.0
2023-08-10 03:05:00,400.0
2023-08-10 03:10:00,384.0
2023-08-10 03:15:00,372.0
2023-08-10 03:20:00,276.0
2023-08-10 03:25:00,294.0
2023-08-10 03:30:00,406.0
2023-08-10 03:35:00,238.0
2023-08-10 03:40:00,270.0
2023-08-10 03:45:00,334.0
2023-08-10 03:50:00,268.0
2023-08-10 03:55:00,418.0
2023-08-10 04:00:00,350.0
2023-08-10 04:05:00,322.0
2023-08-10 04:10:00,316.0
2023-08-10 04:15:00,304.0
2023-08-10 04:20:00,298.0
2023-08-10 04:25:00,190.0
2023-08-10 04:30:00,480.0
2023-08-10 04:35:00,117.0
2023-08-10 04:40:00,152.0
2023-08-10 04:45:00,243.0
2023-08-10 04:50:00,131.0
2023-08-10 04:55:00,59.0
2023-08-10 05:00:00,41.0
2023-08-10 05:05:00,112.0
2023-08-10 05:10:00,77.0
2023-08-10 05:15:00,13.0
2023-08-10 05:20:00,67.0
2023-08-10 05:25:00,62.0
2023-08-10 05:30:00,30.0
2023-08-10 05:35:00,82.0
2023-08-10 05:40:00,68.0
2023-08-10 05:45:00,23.0
2023-08-10 05:50:00,60.0
2023-08-10 05:55:00,48.0
2023-08-10 06:00:00,26.0
2023-08-10 06:05:00,81.0
2023-08-10 06:10:00,62.0
2023-08-10 06:15:00,54.0
2023-08-10 06:20:00,63.0
2023-08-10 06:25:00,67.0
2023-08-10 06:30:00,49.0
2023-08-10 06:35:00,84.0
2023-08-10 06:40:00,60.0
2023-08-10 06:45:00,40.0
2023-08-10 06:50:00,86.0
2023-08-10 06:55:00,58.0
2023-08-10 07:00:00,38.0
2023-08-10 07:05:00,77.0
2023-08-10 07:10:00,32.0
2023-08-10 07:15:00,26.0
2023-08-10 07:20:00,74.0
2023-08-10 07:25:00,43.0
2023-08-10 07:30:00,24.0
2023-08-10 07:35:00,62.0
2023-08-10 07:40:00,60.0
2023-08-10 07:45:00,51.0
2023-08-10 07:50:00,89.0
2023-08-10 07:55:00,53.0
2023-08-10 08:00:00,28.0
2023-08-10 08:05:00,74.0
2023-08-10 08:10:00,63.0
2023-08-10 08:15:00,24.0
2023-08-10 08:20:00,66.0
2023-08-10 08:25:00,55.0
2023-08-10 08:30:00,43.0
2023-08-10 08:35:00,58.0
2023-08-10 08:40:00,54.0
2023-08-10 08:45:00,41.0
2023-08-10 08:50:00,65.0
2023-08-10 08:55:00,46.0
2023-08-10 09:00:00,31.0
2023-08-10 09:05:00,71.0
2023-08-10 09:10:00,59.0
2023-08-10 09:15:00,35.0
2023-08-10 09:20:00,66.0
2023-08-10 09:25:00,55.0
2023-08-10 09:30:00,37.0
2023-08-10 09:35:00,75.0
2023-08-10 09:40:00,62.0
2023-08-10 09:45:00,25.0
2023-08-10 09:50:00,75.0
2023-08-10 09:55:00,50.0
2023-08-10 10:00:00,49.0
2023-08-10 10:05:00,82.0
2023-08-10 10:10:00,56.0
2023-08-10 10:15:00,67.0
2023-08-10 10:20:00,126.0
2023-08-10 10:25:00,91.0
2023-08-10 10:30:00,84.0
2023-08-10 10:35:00,111.0
2023-08-10 10:40:00,72.0
2023-08-10 10:45:00,80.0
2023-08-10 10:50:00,142.0
2023-08-10 10:55:00,100.0
2023-08-10 11:00:00,75.0
2023-08-10 11:05:00,144.0
2023-08-10 11:10:00,134.0
2023-08-10 11:15:00,87.0
2023-08-10 11:20:00,150.0
2023-08-10 11:25:00,116.0
2023-08-10 11:30:00,207.0
2023-08-10 11:35:00,213.0
2023-08-10 11:40:00,291.0
2023-08-10 11:45:00,142.0
2023-08-10 11:50:00,215.0
2023-08-10 11:55:00,197.0
2023-08-10 12:00:00,174.0
2023-08-10 12:05:00,221.0
2023-08-10 12:10:00,241.0
2023-08-10 12:15:00,185.0
2023-08-10 12:20:00,244.0
2023-08-10 12:25:00,421.0
2023-08-10 12:30:00,253.0
2023-08-10 12:35:00,289.0
2023-08-10 12:40:00,262.0
2023-08-10 12:45:00,341.0
2023-08-10 12:50:00,534.0
2023-08-10 12:55:00,347.0
2023-08-10 13:00:00,284.0
2023-08-10 13:05:00,333.0
2023-08-10 13:10:00,285.0
2023-08-10 13:15:00,204.0
2023-08-10 13:20:00,251.0
2023-08-10 13:25:00,340.0
2023-08-10 13:30:00,342.0
2023-08-10 13:35:00,374.0
2023-08-10 13:40:00,227.0
2023-08-10 13:45:00,278.0
2023-08-10 13:50:00,337.0
2023-08-10 13:55:00,279.0
2023-08-10 14:00:00,273.0
2023-08-10 14:05:00,398.0
2023-08-10 14:10:00,378.0
2023-08-10 14:15:00,397.0
2023-08-10 14:20:00,364.0
2023-08-10 14:25:00,337.0
2023-08-10 14:30:00,414.0
2023-08-10 14:35:00,437.0
2023-08-10 14:40:00,412.0
2023-08-10 14:45:00,356.0
2023-08-10 14:50:00,387.0
2023-08-10 14:55:00,372.0
2023-08-10 15:00:00,415.0
2023-08-10 15:05:00,402.0
2023-08-10 15:10:00,303.0
2023-08-10 15:15:00,276.0
2023-08-10 15:20:00,331.0
2023-08-10 15:25:00,500.0
2023-08-10 15:30:00,295.0
2023-08-10 15:35:00,445.0
2023-08-10 15:40:00,550.0
2023-08-10 15:45:00,450.0
2023-08-10 15:50:00,496.0
2023-08-10 15:55:00,386.0
2023-08-10 16:00:00,494.0
2023-08-10 16:05:00,500.0
2023-08-10 16:10:00,465.0
2023-08-10 16:15:00,394.0
2023-08-10 16:20:00,427.0
2023-08-10 16:25:00,335.0
2023-08-10 16:30:00,350.0
2023-08-10 16:35:00,409.0
2023-08-10 16:40:00,362.0
2023-08-10 16:45:00,247.0
2023-08-10 16:50:00,318.0
2023-08-10 16:55:00,304.0
2023-08-10 17:00:00,351.0
2023-08-10 17:05:00,307.0
2023-08-10 17:10:00,457.0
2023-08-10 17:15:00,370.0
2023-08-10 17:20:00,326.0
2023-08-10 17:25:00,315.0
2023-08-10 17:30:00,240.0
2023-08-10 17:35:00,281.0
2023-08-10 17:40:00,214.0
2023-08-10 17:45:00,240.0
2023-08-10 17:50:00,243.0
2023-08-10 17:55:00,318.0
2023-08-10 18:00:00,327.0
2023-08-10 18:05:00,331.0
2023-08-10 18:10:00,337.0
2023-08-10 18:15:00,329.0
2023-08-10 18:20:00,333.0
2023-08-10 18:25:00,232.0
2023-08-10 18:30:00,261.0
2023-08-10 18:35:00,243.0
2023-08-10 18:40:00,277.0
2023-08-10 18:45:00,255.0
2023-08-10 18:50:00,317.0
2023-08-10 18:55:00,286.0
2023-08-10 19:00:00,267.0
2023-08-10 19:05:00,336.0
2023-08-10 19:10:00,295.0
2023-08-10 19:15:00,292.0
2023-08-10 19:20:00,394.0
2023-08-10 19:25:00,349.0
2023-08-10 19:30:00,231.0
2023-08-10 19:35:00,292.0
2023-08-10 19:40:00,278.0
2023-08-10 19:45:00,229.0
2023-08-10 19:50:00,284.0
2023-08-10 19:55:00,309.0
2023-08-10 20:00:00,189.0
2023-08-10 20:05:00,247.0
2023-08-10 20:10:00,211.0
2023-08-10 20:15:00,257.0
2023-08-10 20:20:00,271.0
2023-08-10 20:25:00,250.0
2023-08-10 20:30:00,220.0
2023-08-10 20:35:00,258.0
2023-08-10 20:40:00,254.0
2023-08-10 20:45:00,301.0
2023-08-10 20:50:00,273.0
2023-08-10 20:55:00,307.0
2023-08-10 21:00:00,236.0
2023-08-10 21:05:00,282.0
2023-08-10 21:10:00,235.0
2023-08-10 21:15:00,221.0
2023-08-10 21:20:00,322.0
2023-08-10 21:25:00,221.0
2023-08-10 21:30:00,196.0
2023-08-10 21:35:00,381.0
2023-08-10 21:40:00,198.0
2023-08-10 21:45:00,170.0
2023-08-10 21:50:00,191.0
2023-08-10 21:55:00,189.0
2023-08-10 22:00:00,170.0
2023-08-10 22:05:00,198.0
2023-08-10 22:10:00,199.0
2023-08-10 22:15:00,173.0
2023-08-10 22:20:00,272.0
2023-08-10 22:25:00,193.0
2023-08-10 22:30:00,164.0
2023-08-10 22:35:00,283.0
2023-08-10 22:40:00,238.0
2023-08-10 22:45:00,267.0
2023-08-10 22:50:00,231.0
2023-08-10 22:55:00,226.0
2023-08-10 23:00:00,354.0
2023-08-10 23:05:00,288.0
2023-08-10 23:10:00,214.0
2023-08-10 23:15:00,169.0
2023-08-10 23:20:00,285.0
2023-08-10 23:25:00,259.0
2023-08-10 23:30:00,206.0
2023-08-10 23:35:00,205.0
2023-08-10 23:40:00,249.0
2023-08-10 23:45:00,183.0
2023-08-10 23:50:00,196.0
2023-08-10 23:55:00,205.0
2023-08-11 00:00:00,138.0
2023-08-11 00:05:00,212.0
2023-08-11 00:10:00,252.0
2023-08-11 00:15:00,255.0
2023-08-11 00:20:00,179.0
2023-08-11 00:25:00,223.0
2023-08-11 00:30:00,158.0
2023-08-11 00:35:00,202.0
2023-08-11 00:40:00,209.0
2023-08-11 00:45:00,116.0
2023-08-11 00:50:00,173.0
2023-08-11 00:55:00,193.0
2023-08-11 01:00:00,155.0
2023-08-11 01:05:00,191.0
2023-08-11 01:10:00,148.0
2023-08-11 01:15:00,176.0
2023-08-11 01:20:00,173.0
2023-08-11 01:25:00,116.0
2023-08-11 01:30:00,117.0
2023-08-11 01:35:00,126.0
2023-08-11 01:40:00,103.0
2023-08-11 01:45:00,78.0
2023-08-11 01:50:00,153.0
2023-08-11 01:55:00,122.0
2023-08-11 02:00:00,114.0
2023-08-11 02:05:00,126.0
2023-08-11 02:10:00,88.0
2023-08-11 02:15:00,72.0
2023-08-11 02:20:00,181.0
2023-08-11 02:25:00,95.0
2023-08-11 02:30:00,86.0
2023-08-11 02:35:00,150.0
2023-08-11 02:40:00,108.0
2023-08-11 02:45:00,100.0
2023-08-11 02:50:00,108.0
2023-08-11 02:55:00,86.0
2023-08-11 03:00:00,107.0
2023-08-11 03:05:00,103.0
2023-08-11 03:10:00,86.0
2023-08-11 03:15:00,58.0
2023-08-11 03:20:00,103.0
2023-08-11 03:25:00,86.0
2023-08-11 03:30:00,74.0
2023-08-11 03:35:00,109.0
2023-08-11 03:40:00,125.0
2023-08-11 03:45:00,66.0
2023-08-11 03:50:00,90.0
2023-08-11 03:55:00,108.0
2023-08-11 04:00:00,78.0
2023-08-11 04:05:00,112.0
2023-08-11 04:10:00,74.0
2023-08-11 04:15:00,77.0
2023-08-11 04:20:00,83.0
2023-08-11 04:25:00,66.0
2023-08-11 04:30:00,40.0
2023-08-11 04:35:00,92.0
2023-08-11 04:40:00,84.0
2023-08-11 04:45:00,46.0
2023-08-11 04:50:00,124.0
2023-08-11 04:55:00,84.0
2023-08-11 05:00:00,70.0
2023-08-11 05:05:00,140.0
2023-08-11 05:10:00,78.0
2023-08-11 05:15:00,54.0
2023-08-11 05:20:00,88.0
2023-08-11 05:25:00,58.0
2023-08-11 05:30:00,46.0
2023-08-11 05:35:00,68.0
2023-08-11 05:40:00,72.0
2023-08-11 05:45:00,60.0
2023-08-11 05:50:00,92.0
2023-08-11 05:55:00,64.0
2023-08-11 06:00:00,82.0
2023-08-11 06:05:00,90.0
2023-08-11 06:10:00,68.0
2023-08-11 06:15:00,36.0
2023-08-11 06:20:00,76.0
2023-08-11 06:25:00,60.0
2023-08-11 06:30:00,52.0
2023-08-11 06:35:00,84.0
2023-08-11 06:40:00,66.0
2023-08-11 06:45:00,46.0
2023-08-11 06:50:00,90.0
2023-08-11 06:55:00,52.0
2023-08-11 07:00:00,74.0
2023-08-11 07:05:00,104.0
2023-08-11 07:10:00,90.0
2023-08-11 07:15:00,62.0
2023-08-11 07:20:00,67.0
2023-08-11 07:25:00,68.0
2023-08-11 07:30:00,38.0
2023-08-11 07:35:00,74.0
2023-08-11 07:40:00,58.0
2023-08-11 07:45:00,28.0
2023-08-11 07:50:00,68.0
2023-08-11 07:55:00,50.0
2023-08-11 08:00:00,42.0
2023-08-11 08:05:00,72.0
2023-08-11 08:10:00,50.0
2023-08-11 08:15:00,38.0
2023-08-11 08:20:00,68.0
2023-08-11 08:25:00,60.0
2023-08-11 08:30:00,56.0
2023-08-11 08:35:00,96.0
2023-08-11 08:40:00,63.0
2023-08-11 08:45:00,29.0
2023-08-11 08:50:00,84.0
2023-08-11 08:55:00,60.0
2023-08-11 09:00:00,42.0
2023-08-11 09:05:00,95.0
2023-08-11 09:10:00,57.0
2023-08-11 09:15:00,28.0
2023-08-11 09:20:00,94.0
2023-08-11 09:25:00,42.0
2023-08-11 09:30:00,56.0
2023-08-11 09:35:00,83.0
2023-08-11 09:40:00,73.0
2023-08-11 09:45:00,60.0
2023-08-11 09:50:00,73.0
2023-08-11 09:55:00,63.0
2023-08-11 10:00:00,60.0
2023-08-11 10:05:00,120.0
2023-08-11 10:10:00,82.0
2023-08-11 10:15:00,46.0
2023-08-11 10:20:00,82.0
2023-08-11 10:25:00,62.0
2023-08-11 10:30:00,60.0
2023-08-11 10:35:00,83.0
2023-08-11 10:40:00,70.0
2023-08-11 10:45:00,60.0
2023-08-11 10:50:00,94.0
2023-08-11 10:55:00,94.0
2023-08-11 11:00:00,95.0
2023-08-11 11:05:00,79.0
2023-08-11 11:10:00,74.0
2023-08-11 11:15:00,78.0
2023-08-11 11:20:00,124.0
2023-08-11 11:25:00,117.0
2023-08-11 11:30:00,150.0
2023-08-11 11:35:00,274.0
2023-08-11 11:40:00,422.0
2023-08-11 11:45:00,96.0
2023-08-11 11:50:00,125.0
2023-08-11 11:55:00,190.0
2023-08-11 12:00:00,134.0
2023-08-11 12:05:00,222.0
2023-08-11 12:10:00,288.0
2023-08-11 12:15:00,239.0
2023-08-11 12:20:00,234.0
2023-08-11 12:25:00,235.0
2023-08-11 12:30:00,316.0
2023-08-11 12:35:00,297.0
2023-08-11 12:40:00,340.0
2023-08-11 12:45:00,396.0
2023-08-11 12:50:00,340.0
2023-08-11 12:55:00,338.0
2023-08-11 13:00:00,335.0
2023-08-11 13:05:00,378.0
2023-08-11 13:10:00,365.0
2023-08-11 13:15:00,351.0
2023-08-11 13:20:00,319.0
2023-08-11 13:25:00,421.0
2023-08-11 13:30:00,328.0
2023-08-11 13:35:00,347.0
2023-08-11 13:40:00,360.0
2023-08-11 13:45:00,337.0
2023-08-11 13:50:00,287.0
2023-08-11 13:55:00,372.0
2023-08-11 14:00:00,268.0
2023-08-11 14:05:00,394.0
2023-08-11 14:10:00,421.0
2023-08-11 14:15:00,288.0
2023-08-11 14:20:00,330.0
2023-08-11 14:25:00,328.0
2023-08-11 14:30:00,402.0
2023-08-11 14:35:00,361.0
2023-08-11 14:40:00,313.0
2023-08-11 14:45:00,268.0
2023-08-11 14:50:00,380.0
2023-08-11 14:55:00,337.0
2023-08-11 15:00:00,315.0
2023-08-11 15:05:00,338.0
2023-08-11 15:10:00,222.0
2023-08-11 15:15:00,217.0
2023-08-11 15:20:00,338.0
2023-08-11 15:25:00,418.0
2023-08-11 15:30:00,242.0
2023-08-11 15:35:00,302.0
2023-08-11 15:40:00,288.0
2023-08-11 15:45:00,291.0
2023-08-11 15:50:00,342.0
2023-08-11 15:55:00,268.0
2023-08-11 16:00:00,359.0
2023-08-11 16:05:00,309.0
2023-08-11 16:10:00,341.0
2023-08-11 16:15:00,263.0
2023-08-11 16:20:00,472.0
2023-08-11 16:25:00,313.0
2023-08-11 16:30:00,290.0
2023-08-11 16:35:00,412.0
2023-08-11 16:40:00,419.0
2023-08-11 16:45:00,512.0
2023-08-11 16:50:00,368.0
2023-08-11 16:55:00,383.0
2023-08-11 17:00:00,385.0
2023-08-11 17:05:00,413.0
2023-08-11 17:10:00,416.0
2023-08-11 17:15:00,369.0
2023-08-11 17:20:00,488.0
2023-08-11 17:25:00,538.0
2023-08-11 17:30:00,532.0
2023-08-11 17:35:00,518.0
2023-08-11 17:40:00,523.0
2023-08-11 17:45:00,466.0
2023-08-11 17:50:00,566.0
2023-08-11 17:55:00,565.0
2023-08-11 18:00:00,570.0
2023-08-11 18:05:00,530.0
2023-08-11 18:10:00,394.0
2023-08-11 18:15:00,507.0
2023-08-11 18:20:00,502.0
2023-08-11 18:25:00,627.0
2023-08-11 18:30:00,606.0
2023-08-11 18:35:00,472.0
2023-08-11 18:40:00,578.0
2023-08-11 18:45:00,628.0
2023-08-11 18:50:00,588.0
2023-08-11 18:55:00,640.0
2023-08-11 19:00:00,570.0
2023-08-11 19:05:00,570.0
2023-08-11 19:10:00,528.0
2023-08-11 19:15:00,465.0
2023-08-11 19:20:00,474.0
2023-08-11 19:25:00,591.0
2023-08-11 19:30:00,542.0
2023-08-11 19:35:00,491.0
2023-08-11 19:40:00,535.0
2023-08-11 19:45:00,485.0
2023-08-11 19:50:00,674.0
2023-08-11 19:55:00,624.0
2023-08-11 20:00:00,506.0
2023-08-11 20:05:00,699.0
2023-08-11 20:10:00,710.0
2023-08-11 20:15:00,518.0
2023-08-11 20:20:00,678.0
2023-08-11 20:25:00,520.0
2023-08-11 20:30:00,694.0
2023-08-11 20:35:00,616.0
2023-08-11 20:40:00,586.0
2023-08-11 20:45:00,534.0
2023-08-11 20:50:00,509.0
2023-08-11 20:55:00,550.0
2023-08-11 21:00:00,550.0
2023-08-11 21:05:00,717.0
2023-08-11 21:10:00,628.0
2023-08-11 21:15:00,484.0
2023-08-11 21:20:00,516.0
2023-08-11 21:25:00,620.0
2023-08-11 21:30:00,430.0
2023-08-11 21:35:00,631.0
2023-08-11 21:40:00,484.0
2023-08-11 21:45:00,512.0
2023-08-11 21:50:00,486.0
2023-08-11 21:55:00,537.0
2023-08-11 22:00:00,476.0
2023-08-11 22:05:00,419.0
2023-08-11 22:10:00,456.0
2023-08-11 22:15:00,438.0
2023-08-11 22:20:00,372.0
2023-08-11 22:25:00,382.0
2023-08-11 22:30:00,312.0
2023-08-11 22:35:00,355.0
2023-08-11 22:40:00,341.0
2023-08-11 22:45:00,354.0
2023-08-11 22:50:00,368.0
2023-08-11 22:55:00,348.0
2023-08-11 23:00:00,402.0
2023-08-11 23:05:00,367.0
2023-08-11 23:10:00,428.0
2023-08-11 23:15:00,366.0
2023-08-11 23:20:00,486.0
2023-08-11 23:25:00,546.0
2023-08-11 23:30:00,492.0
2023-08-11 23:35:00,452.0
2023-08-11 23:40:00,464.0
2023-08-11 23:45:00,304.0
2023-08-11 23:50:00,272.0
2023-08-11 23:55:00,304.0
2023-08-12 00:00:00,382.0
2023-08-12 00:05:00,444.0
2023-08-12 00:10:00,366.0
2023-08-12 00:15:00,362.0
2023-08-12 00:20:00,408.0
2023-08-12 00:25:00,368.0
2023-08-12 00:30:00,302.0
2023-08-12 00:35:00,362.0
2023-08-12 00:40:00,454.0
2023-08-12 00:45:00,300.0
2023-08-12 00:50:00,355.0
2023-08-12 00:55:00,300.0
2023-08-12 01:00:00,264.0
2023-08-12 01:05:00,356.0
2023-08-12 01:10:00,298.0
2023-08-12 01:15:00,304.0
2023-08-12 01:20:00,350.0
2023-08-12 01:25:00,290.0
2023-08-12 01:30:00,372.0
2023-08-12 01:35:00,348.0
2023-08-12 01:40:00,214.0
2023-08-12 01:45:00,232.0
2023-08-12 01:50:00,322.0
2023-08-12 01:55:00,264.0
2023-08-12 02:00:00,246.0
2023-08-12 02:05:00,278.0
2023-08-12 02:10:00,234.0
2023-08-12 02:15:00,230.0
2023-08-12 02:20:00,256.0
2023-08-12 02:25:00,188.0
2023-08-12 02:30:00,280.0
2023-08-12 02:35:00,258.0
2023-08-12 02:40:00,294.0
2023-08-12 02:45:00,256.0
2023-08-12 02:50:00,234.0
2023-08-12 02:55:00,210.0
2023-08-12 03:00:00,244.0
2023-08-12 03:05:00,228.0
2023-08-12 03:10:00,266.0
2023-08-12 03:15:00,184.0
2023-08-12 03:20:00,240.0
2023-08-12 03:25:00,180.0
2023-08-12 03:30:00,132.0
2023-08-12 03:35:00,162.0
2023-08-12 03:40:00,187.0
2023-08-12 03:45:00,240.0
2023-08-12 03:50:00,218.0
2023-08-12 03:55:00,206.0
2023-08-12 04:00:00,188.0
2023-08-12 04:05:00,220.0
2023-08-12 04:10:00,204.0
2023-08-12 04:15:00,176.0
2023-08-12 04:20:00,170.0
2023-08-12 04:25:00,216.0
2023-08-12 04:30:00,182.0
2023-08-12 04:35:00,268.0
2023-08-12 04:40:00,224.0
2023-08-12 04:45:00,200.0
2023-08-12 04:50:00,270.0
2023-08-12 04:55:00,120.0
2023-08-12 05:00:00,108.0
2023-08-12 05:05:00,210.0
2023-08-12 05:10:00,131.0
2023-08-12 05:15:00,144.0
2023-08-12 05:20:00,208.0
2023-08-12 05:25:00,178.0
2023-08-12 05:30:00,236.0
2023-08-12 05:35:00,266.0
2023-08-12 05:40:00,144.0
2023-08-12 05:45:00,142.0
2023-08-12 05:50:00,170.0
2023-08-12 05:55:00,166.0
2023-08-12 06:00:00,316.0
2023-08-12 06:05:00,188.0
2023-08-12 06:10:00,200.0
2023-08-12 06:15:00,94.0
2023-08-12 06:20:00,144.0
2023-08-12 06:25:00,106.0
2023-08-12 06:30:00,128.0
2023-08-12 06:35:00,166.0
2023-08-12 06:40:00,220.0
2023-08-12 06:45:00,142.0
2023-08-12 06:50:00,124.0
2023-08-12 06:55:00,190.0
2023-08-12 07:00:00,212.0
2023-08-12 07:05:00,198.0
2023-08-12 07:10:00,160.0
2023-08-12 07:15:00,238.0
2023-08-12 07:20:00,192.0
2023-08-12 07:25:00,188.0
2023-08-12 07:30:00,124.0
2023-08-12 07:35:00,192.0
2023-08-12 07:40:00,110.0
2023-08-12 07:45:00,96.0
2023-08-12 07:50:00,146.0
2023-08-12 07:55:00,128.0
2023-08-12 08:00:00,135.0
2023-08-12 08:05:00,188.0
2023-08-12 08:10:00,100.0
2023-08-12 08:15:00,114.0
2023-08-12 08:20:00,164.0
2023-08-12 08:25:00,128.0
2023-08-12 08:30:00,94.0
2023-08-12 08:35:00,154.0
2023-08-12 08:40:00,108.0
2023-08-12 08:45:00,148.0
2023-08-12 08:50:00,158.0
2023-08-12 08:55:00,82.0
2023-08-12 09:00:00,102.0
2023-08-12 09:05:00,134.0
2023-08-12 09:10:00,124.0
2023-08-12 09:15:00,148.0
2023-08-12 09:20:00,116.0
2023-08-12 09:25:00,180.0
2023-08-12 09:30:00,130.0
2023-08-12 09:35:00,154.0
2023-08-12 09:40:00,156.0
2023-08-12 09:45:00,132.0
2023-08-12 09:50:00,206.0
2023-08-12 09:55:00,156.0
2023-08-12 10:00:00,166.0
2023-08-12 10:05:00,180.0
2023-08-12 10:10:00,115.0
2023-08-12 10:15:00,53.0
2023-08-12 10:20:00,140.0
2023-08-12 10:25:00,182.0
2023-08-12 10:30:00,156.0
2023-08-12 10:35:00,224.0
2023-08-12 10:40:00,200.0
2023-08-12 10:45:00,136.0
2023-08-12 10:50:00,168.0
2023-08-12 10:55:00,194.0
2023-08-12 11:00:00,170.0
2023-08-12 11:05:00,268.0
2023-08-12 11:10:00,200.0
2023-08-12 11:15:00,172.0
2023-08-12 11:20:00,206.0
2023-08-12 11:25:00,234.0
2023-08-12 11:30:00,184.0
2023-08-12 11:35:00,116.0
2023-08-12 11:40:00,198.0
2023-08-12 11:45:00,88.0
2023-08-12 11:50:00,176.0
2023-08-12 11:55:00,206.0
2023-08-12 12:00:00,222.0
2023-08-12 12:05:00,232.0
2023-08-12 12:10:00,214.0
2023-08-12 12:15:00,124.0
2023-08-12 12:20:00,180.0
2023-08-12 12:25:00,162.0
2023-08-12 12:30:00,262.0
2023-08-12 12:35:00,290.0
2023-08-12 12:40:00,409.0
2023-08-12 12:45:00,482.0
2023-08-12 12:50:00,494.0
2023-08-12 12:55:00,292.0
2023-08-12 13:00:00,296.0
2023-08-12 13:05:00,312.0
2023-08-12 13:10:00,288.0
2023-08-12 13:15:00,246.0
2023-08-12 13:20:00,316.0
2023-08-12 13:25:00,322.0
2023-08-12 13:30:00,390.0
2023-08-12 13:35:00,424.0
2023-08-12 13:40:00,418.0
2023-08-12 13:45:00,403.0
2023-08-12 13:50:00,313.0
2023-08-12 13:55:00,408.0
2023-08-12 14:00:00,600.0
2023-08-12 14:05:00,450.0
2023-08-12 14:10:00,474.0
2023-08-12 14:15:00,354.0
2023-08-12 14:20:00,520.0
2023-08-12 14:25:00,554.0
2023-08-12 14:30:00,362.0
2023-08-12 14:35:00,600.0
2023-08-12 14:40:00,468.0
2023-08-12 14:45:00,642.0
2023-08-12 14:50:00,442.0
2023-08-12 14:55:00,508.0
2023-08-12 15:00:00,520.0
2023-08-12 15:05:00,620.0
2023-08-12 15:10:00,436.0
2023-08-12 15:15:00,408.0
2023-08-12 15:20:00,640.0
2023-08-12 15:25:00,474.0
2023-08-12 15:30:00,412.0
2023-08-12 15:35:00,464.0
2023-08-12 15:40:00,394.0
2023-08-12 15:45:00,434.0
2023-08-12 15:50:00,610.0
2023-08-12 15:55:00,640.0
2023-08-12 16:00:00,678.0
2023-08-12 16:05:00,518.0
2023-08-12 16:10:00,492.0
2023-08-12 16:15:00,618.0
2023-08-12 16:20:00,630.0
2023-08-12 16:25:00,678.0
2023-08-12 16:30:00,568.0
2023-08-12 16:35:00,722.0
2023-08-12 16:40:00,536.0
2023-08-12 16:45:00,500.0
2023-08-12 16:50:00,496.0
2023-08-12 16:55:00,604.0
2023-08-12 17:00:00,871.0
2023-08-12 17:05:00,706.0
